id	related_id
GO:0008381	GO:0005216
GO:2000905	GO:0045912
GO:0035973	GO:0016236
GO:0042853	GO:0009080
GO:0046330	GO:0043410
GO:0016255	GO:0051604
GO:0043858	GO:0046943
GO:0034586	GO:0006401
GO:0042851	GO:0009078
GO:0010246	GO:0070592
GO:0015822	GO:0071705
GO:1905281	GO:0032388
GO:2000901	GO:1901027
GO:1902475	GO:1905039
GO:0008521	GO:0015932
GO:0140965	GO:0034587
GO:0019664	GO:0006105
GO:0043068	GO:0048522
GO:0015416	GO:0043225
GO:0021891	GO:0021954
GO:0007560	GO:0009887
GO:0030697	GO:0016300
GO:0010637	GO:0010639
GO:0000967	GO:0000966
GO:0042918	GO:1903825
GO:2001080	GO:0043169
GO:1903250	GO:0062013
GO:1904300	GO:0048522
GO:0015633	GO:0005385
GO:1903577	GO:1901701
GO:1900498	GO:0031330
GO:0050898	GO:0008152
GO:0071233	GO:1901699
GO:1905307	GO:1901698
GO:0015188	GO:0015101
GO:0042621	GO:0009058
GO:0070564	GO:1902533
GO:0061102	GO:0035883
GO:2000213	GO:0031325
GO:0015728	GO:0006810
GO:0044689	GO:0016841
GO:0070875	GO:0031325
GO:0043603	GO:0008152
GO:0061542	GO:0008757
GO:0102601	GO:0016712
GO:0015937	GO:0044272
GO:2000625	GO:0009894
GO:0106407	GO:0090599
GO:1900763	GO:0042181
GO:0050779	GO:0009896
GO:0071225	GO:1901699
GO:0140410	GO:0015294
GO:1901328	GO:1901698
GO:0034250	GO:0009893
GO:0035204	GO:0045611
GO:0080052	GO:1901700
GO:0015780	GO:0015748
GO:0090615	GO:0000959
GO:0071213	GO:1901701
GO:0018884	GO:0008152
GO:0035403	GO:0004674
GO:0043628	GO:0070918
GO:0062161	GO:0009889
GO:0008195	GO:0042577
GO:1904975	GO:1901700
GO:1902350	GO:1901699
GO:0061528	GO:0071705
GO:0015186	GO:0015101
GO:0031137	GO:2000241
GO:0033993	GO:0042221
GO:0004057	GO:0140096
GO:0061974	GO:0060350
GO:0071323	GO:1901699
GO:0080132	GO:0016716
GO:1904423	GO:0032476
GO:0102097	GO:0016712
GO:0015194	GO:0015101
GO:0035023	GO:0051056
GO:0051009	GO:0003961
GO:0070592	GO:0000271
GO:0042620	GO:0008152
GO:0016018	GO:0033218
GO:1902755	GO:0006793
GO:0009820	GO:0008152
GO:2001008	GO:0045913
GO:0005338	GO:0015605
GO:0006750	GO:0044272
GO:0103016	GO:0016783
GO:0072371	GO:0004674
GO:0061678	GO:0016052
GO:0014052	GO:0032890
GO:0030809	GO:0009890
GO:0000962	GO:0009896
GO:0015850	GO:0006810
GO:0042720	GO:1905370
GO:0000444	GO:0000940
GO:0061681	GO:0019682
GO:1904406	GO:0009892
GO:0090358	GO:0062013
GO:0003810	GO:0140096
GO:0033778	GO:0008397
GO:0003875	GO:0140096
GO:0050993	GO:0006644
GO:1903801	GO:0089718
GO:0071407	GO:0070887
GO:0018914	GO:0009056
GO:2000638	GO:1902531
GO:0044804	GO:0016236
GO:0004373	GO:0033840
GO:0055056	GO:0015149
GO:0120252	GO:0008152
GO:0071868	GO:1901699
GO:0016076	GO:0006401
GO:2001031	GO:0031325
GO:0015415	GO:0005315
GO:1903574	GO:0048523
GO:0042556	GO:0019887
GO:0015870	GO:0071705
GO:1901374	GO:0006810
GO:0006570	GO:1902221
GO:1901030	GO:0010638
GO:0046974	GO:0016279
GO:0072528	GO:0009058
GO:0042727	GO:0009058
GO:0015189	GO:0015101
GO:0080164	GO:0019222
GO:0009246	GO:0000271
GO:0008137	GO:0015078
GO:0072716	GO:1901700
GO:0008652	GO:0009058
GO:0033322	GO:0046394
GO:1901975	GO:0034219
GO:0044726	GO:0044725
GO:0052001	GO:0044650
GO:2000968	GO:0009896
GO:1903415	GO:0006810
GO:0120250	GO:0016712
GO:0039592	GO:0044071
GO:0008610	GO:0009058
GO:0140541	GO:0006351
GO:0035731	GO:0051540
GO:1902614	GO:0090100
GO:0010556	GO:0031326
GO:0047978	GO:0004022
GO:0030813	GO:0009896
GO:0033051	GO:0019637
GO:1902601	GO:0098655
GO:1900927	GO:0032891
GO:0016719	GO:0016635
GO:0051949	GO:0032891
GO:1905242	GO:1901700
GO:0000101	GO:0046942
GO:1990330	GO:1990229
GO:0006857	GO:0042886
GO:0080052	GO:1901698
GO:0046938	GO:0043604
GO:2000875	GO:0045912
GO:0008750	GO:0022853
GO:1901125	GO:0008152
GO:0072724	GO:1901698
GO:1901137	GO:0009058
GO:0010586	GO:0016070
GO:2000013	GO:0031326
GO:0015807	GO:0046942
GO:0062153	GO:0140517
GO:1904975	GO:1901698
GO:0034001	GO:0016837
GO:0010266	GO:1901698
GO:0001762	GO:0071705
GO:0019049	GO:0052031
GO:1900080	GO:0031328
GO:0062093	GO:0016236
GO:0050697	GO:0046992
GO:0018064	GO:0008276
GO:0000758	GO:0140039
GO:1904387	GO:1901699
GO:0034249	GO:0009892
GO:0071723	GO:0033218
GO:1905834	GO:1901698
GO:0009057	GO:0009056
GO:0019347	GO:1901293
GO:1901439	GO:0009893
GO:1902370	GO:0009894
GO:0045429	GO:0009891
GO:0006399	GO:0016070
GO:0042836	GO:0005975
GO:0060818	GO:0071514
GO:0051978	GO:0015370
GO:1900485	GO:0090316
GO:0019634	GO:0006793
GO:0035008	GO:0009893
GO:0036280	GO:1901699
GO:0045277	GO:1902495
GO:0031619	GO:0050000
GO:0045820	GO:0033122
GO:1901406	GO:0009896
GO:0032011	GO:0007264
GO:1900103	GO:1902533
GO:0038186	GO:0004879
GO:0042897	GO:0042887
GO:0044594	GO:0033764
GO:0010906	GO:0006109
GO:0046275	GO:0009056
GO:0000450	GO:0006364
GO:0004143	GO:0001727
GO:1905430	GO:1901701
GO:1902987	GO:0062014
GO:0032013	GO:0051058
GO:0071038	GO:0071027
GO:0009227	GO:1901292
GO:0072701	GO:0070887
GO:0099128	GO:1990221
GO:0019667	GO:0042853
GO:0046402	GO:0005976
GO:1903197	GO:0062013
GO:0061680	GO:0061718
GO:0072523	GO:0009056
GO:0072716	GO:1901698
GO:1904625	GO:0032891
GO:0070089	GO:0005267
GO:0042120	GO:0005976
GO:0006867	GO:0046942
GO:0034177	GO:1902533
GO:0045934	GO:0009892
GO:1902803	GO:0050794
GO:0008465	GO:0016618
GO:0045226	GO:0000271
GO:0062162	GO:0009891
GO:0019655	GO:0006067
GO:0007254	GO:0000165
GO:1904844	GO:1901700
GO:2001155	GO:0062014
GO:0097334	GO:1901698
GO:1905242	GO:1901698
GO:2000256	GO:2000243
GO:1900931	GO:0032892
GO:1905090	GO:1901525
GO:0034248	GO:0019222
GO:0015220	GO:0015101
GO:1902955	GO:0032388
GO:0070427	GO:0035872
GO:0071312	GO:1901699
GO:2001155	GO:0045912
GO:0005283	GO:0015370
GO:0047312	GO:0008793
GO:1901851	GO:0009056
GO:1905628	GO:0009890
GO:1901834	GO:1903311
GO:0045252	GO:0045239
GO:0019669	GO:0019666
GO:0047018	GO:0004022
GO:0042858	GO:0043604
GO:0016594	GO:0031406
GO:0006553	GO:1901605
GO:1901403	GO:0009893
GO:1901503	GO:0009058
GO:0003707	GO:0004879
GO:0015228	GO:0042887
GO:0042855	GO:0120255
GO:0042219	GO:0009056
GO:1900930	GO:0032891
GO:0031669	GO:0051716
GO:1901712	GO:0031328
GO:1902987	GO:0031327
GO:0016192	GO:0009987
GO:0002281	GO:0002366
GO:1901974	GO:0008028
GO:0047625	GO:0016846
GO:0050764	GO:0030100
GO:0005953	GO:0032476
GO:0003382	GO:0000902
GO:0051597	GO:0042221
GO:0010905	GO:0009895
GO:2000539	GO:0010556
GO:1904587	GO:1901698
GO:0046177	GO:0016052
GO:1900629	GO:0008152
GO:0015638	GO:0042887
GO:0099550	GO:0050804
GO:0019658	GO:0006083
GO:0042783	GO:0052553
GO:0015937	GO:0072522
GO:0044302	GO:0097457
GO:1904507	GO:0048584
GO:1905144	GO:1901698
GO:2001029	GO:0006109
GO:0010620	GO:0043161
GO:1900081	GO:0000820
GO:0072570	GO:1901265
GO:2000639	GO:1902532
GO:0018674	GO:0016712
GO:0043295	GO:1901681
GO:0120254	GO:0008152
GO:0030259	GO:0008610
GO:0019405	GO:0016052
GO:0000105	GO:0009073
GO:0052009	GO:0044278
GO:0042435	GO:0009058
GO:0043023	GO:0043022
GO:0052871	GO:0016712
GO:0038184	GO:0007189
GO:0015277	GO:0015280
GO:0097432	GO:0021895
GO:0090646	GO:0000959
GO:0042283	GO:0004583
GO:0004848	GO:0016811
GO:0017177	GO:1902687
GO:0016078	GO:0006401
GO:0018911	GO:0009056
GO:2001278	GO:0062013
GO:1905232	GO:1901699
GO:1990534	GO:0046592
GO:0072722	GO:1901698
GO:0002038	GO:0032892
GO:0019877	GO:1901570
GO:2000931	GO:0045912
GO:0052869	GO:0016712
GO:0015599	GO:0033284
GO:0030436	GO:0003006
GO:0009104	GO:0009057
GO:0035009	GO:0009892
GO:2000967	GO:0009895
GO:1901615	GO:0008152
GO:0047671	GO:0016881
GO:0080026	GO:1901698
GO:1900926	GO:0032890
GO:0033238	GO:0019222
GO:2000876	GO:0045913
GO:0140090	GO:0140299
GO:0052742	GO:0001727
GO:0045820	GO:0045912
GO:1902805	GO:0048522
GO:0015820	GO:0015695
GO:0015827	GO:0006865
GO:0015228	GO:0015605
GO:0035872	GO:0002753
GO:1903826	GO:0015695
GO:0035276	GO:0043168
GO:0032482	GO:0007264
GO:0003333	GO:0055085
GO:0001178	GO:0010630
GO:0015655	GO:0005343
GO:1903931	GO:0009891
GO:1990259	GO:0140940
GO:0016298	GO:0052689
GO:1904624	GO:0032890
GO:0006547	GO:0009072
GO:1904374	GO:1901699
GO:1904450	GO:0032892
GO:2001210	GO:0062012
GO:0030808	GO:0009889
GO:0005315	GO:0015103
GO:0006909	GO:0006897
GO:0046356	GO:1901292
GO:1902005	GO:0031326
GO:0030811	GO:0009894
GO:1990490	GO:1904949
GO:0060732	GO:0045913
GO:2000215	GO:0062014
GO:0050762	GO:0009056
GO:0044020	GO:0016274
GO:0015821	GO:0015695
GO:2001030	GO:0031324
GO:2001196	GO:0062013
GO:0045721	GO:0045912
GO:0022855	GO:0055056
GO:0110064	GO:0006401
GO:1903928	GO:0070887
GO:0015364	GO:0005315
GO:1900245	GO:1902533
GO:0045273	GO:0098796
GO:1903576	GO:1901698
GO:0031169	GO:0043604
GO:0097393	GO:0006351
GO:0042138	GO:0006259
GO:0043463	GO:0043470
GO:1905237	GO:1901700
GO:1905533	GO:0032891
GO:0018577	GO:0016702
GO:0098709	GO:0140207
GO:0016767	GO:0004659
GO:0047889	GO:0008940
GO:0005302	GO:0015101
GO:0046935	GO:0019207
GO:0047977	GO:0004301
GO:1901401	GO:0019222
GO:0046434	GO:0009056
GO:1904845	GO:1901699
GO:0102545	GO:0004620
GO:0039531	GO:1902531
GO:0047847	GO:0016154
GO:0042857	GO:0043603
GO:0034417	GO:0016791
GO:0042559	GO:0009058
GO:0016051	GO:0009058
GO:1903322	GO:1901875
GO:2001211	GO:0062014
GO:1904506	GO:0048585
GO:0010920	GO:0045912
GO:0070309	GO:0000902
GO:1901471	GO:0009896
GO:0048387	GO:1902532
GO:0061924	GO:0022604
GO:1901886	GO:1901292
GO:0044022	GO:0004674
GO:0085017	GO:0046718
GO:0006569	GO:0006586
GO:0044577	GO:0006113
GO:1900283	GO:0009895
GO:0052811	GO:0052742
GO:0044024	GO:0004674
GO:1903535	GO:0009890
GO:0005290	GO:0015101
GO:0061431	GO:1901699
GO:0019448	GO:0009071
GO:0031291	GO:0007264
GO:0050218	GO:0031955
GO:0043865	GO:0015171
GO:1904809	GO:0032386
GO:0046484	GO:0008152
GO:0003127	GO:0071495
GO:0106278	GO:0019220
GO:0098666	GO:0043235
GO:0000035	GO:0036094
GO:0009302	GO:0006351
GO:1900744	GO:0043408
GO:0009093	GO:1901606
GO:0030313	GO:0110165
GO:0006408	GO:0006405
GO:1901775	GO:0042180
GO:0046835	GO:0005975
GO:0047315	GO:0008483
GO:0000099	GO:0046943
GO:0030544	GO:0051087
GO:0009059	GO:0044249
GO:0034634	GO:0072349
GO:1903807	GO:0015695
GO:0033659	GO:0052008
GO:0042728	GO:0009056
GO:2000932	GO:0045913
GO:0034097	GO:1901652
GO:0044577	GO:0006067
GO:1903638	GO:0010638
GO:0010322	GO:0006109
GO:0035358	GO:1902531
GO:1901886	GO:0072523
GO:1903636	GO:0033157
GO:1902372	GO:0009896
GO:0098506	GO:0043170
GO:1901597	GO:1901698
GO:0045739	GO:0048522
GO:0000166	GO:1901363
GO:0070098	GO:0007186
GO:1905237	GO:1901698
GO:0071420	GO:1901699
GO:0016475	GO:0071495
GO:0070918	GO:0006396
GO:0080028	GO:0009058
GO:0044542	GO:0044068
GO:0006572	GO:1902222
GO:0047748	GO:0016713
GO:1901606	GO:0009063
GO:0016077	GO:0006401
GO:0010904	GO:0043470
GO:0030712	GO:0048519
GO:2001211	GO:0045934
GO:0015327	GO:0000099
GO:0042799	GO:0016279
GO:0015327	GO:0072349
GO:0018529	GO:0016712
GO:0039645	GO:0044071
GO:0015193	GO:0015101
GO:0019664	GO:0006006
GO:0060161	GO:0045745
GO:0015375	GO:0005343
GO:0103016	GO:0140101
GO:0071224	GO:1901699
GO:1905923	GO:0009891
GO:0010383	GO:0005976
GO:0070828	GO:0006325
GO:2001310	GO:0043604
GO:0005227	GO:0099094
GO:0043469	GO:0043470
GO:0009243	GO:0000271
GO:0015895	GO:0006810
GO:1902022	GO:0015695
GO:0034654	GO:0009058
GO:1905308	GO:1901699
GO:0038035	GO:0007189
GO:0102704	GO:0033164
GO:0140225	GO:0032991
GO:0002036	GO:0032890
GO:1901438	GO:0009892
GO:0008397	GO:0016712
GO:1901108	GO:0042182
GO:0071296	GO:1901699
GO:0015501	GO:0046943
GO:1905442	GO:1901699
GO:0035348	GO:0072530
GO:0019477	GO:0009068
GO:1903705	GO:0009893
GO:0052164	GO:0052167
GO:0006879	GO:0098771
GO:1901440	GO:0008152
GO:1903248	GO:0031326
GO:1900560	GO:0009058
GO:1990880	GO:0140961
GO:0045038	GO:0090150
GO:0061724	GO:0016236
GO:0140759	GO:0016279
GO:0052615	GO:0016712
GO:0006409	GO:0006405
GO:2000874	GO:0006109
GO:1904392	GO:1901699
GO:0043456	GO:0043470
GO:1901319	GO:0043470
GO:0048241	GO:0015695
GO:0019760	GO:0043436
GO:0070426	GO:1902533
GO:0014053	GO:0032891
GO:1902954	GO:0032386
GO:0043102	GO:0046394
GO:0039521	GO:0039519
GO:0071941	GO:0008152
GO:2001030	GO:0045912
GO:0015817	GO:0046942
GO:1900284	GO:0009896
GO:0051593	GO:1901698
GO:1904976	GO:1901699
GO:0035360	GO:1902533
GO:1902006	GO:0031327
GO:1905664	GO:0090279
GO:0047751	GO:0003865
GO:0033321	GO:0019752
GO:0046329	GO:0043409
GO:0140409	GO:0031442
GO:0102772	GO:0016716
GO:1900964	GO:0009891
GO:0004077	GO:0016879
GO:0015607	GO:0015605
GO:0015315	GO:0005315
GO:0140217	GO:0032892
GO:0043541	GO:0061695
GO:0009101	GO:0009059
GO:0018456	GO:0004022
GO:1901370	GO:1901700
GO:0046453	GO:0008152
GO:0005229	GO:0005254
GO:0043287	GO:0036094
GO:0052026	GO:0039656
GO:0140235	GO:0006396
GO:1990861	GO:1905368
GO:0006282	GO:0080135
GO:0071301	GO:1901699
GO:1902084	GO:0032787
GO:0015828	GO:0015807
GO:2000282	GO:0009889
GO:0004090	GO:0008106
GO:1990249	GO:0032991
GO:1903981	GO:1901363
GO:0015820	GO:0015807
GO:0015916	GO:0015931
GO:0008681	GO:0016709
GO:0102627	GO:0016712
GO:0010312	GO:0061687
GO:1901319	GO:0045913
GO:0046790	GO:0005515
GO:0006364	GO:0006396
GO:0044539	GO:0098657
GO:0043862	GO:0046943
GO:0030968	GO:0035556
GO:0042436	GO:0009056
GO:0071396	GO:0070887
GO:0106279	GO:0045936
GO:0009673	GO:0005315
GO:1901413	GO:0019220
GO:0030393	GO:0019752
GO:0042450	GO:0006525
GO:0009300	GO:0006351
GO:0052080	GO:0052027
GO:0009440	GO:0009056
GO:0006355	GO:2001141
GO:0097330	GO:1901698
GO:0072344	GO:0032790
GO:0033779	GO:0008397
GO:0052814	GO:0102673
GO:0034776	GO:1901698
GO:1902834	GO:0032890
GO:0043604	GO:0009058
GO:0002952	GO:0016861
GO:1990817	GO:0070566
GO:0055013	GO:0055002
GO:1905626	GO:0032892
GO:0018676	GO:0016712
GO:0140256	GO:0048523
GO:0071293	GO:1901701
GO:2001154	GO:0043470
GO:0052008	GO:0052111
GO:0042942	GO:0003333
GO:0070100	GO:0045744
GO:0052658	GO:0004445
GO:0006552	GO:0009080
GO:0006551	GO:0009078
GO:0006540	GO:0006105
GO:0102734	GO:0016712
GO:0052601	GO:0016709
GO:0006587	GO:1901605
GO:0008750	GO:0015453
GO:0098718	GO:1905039
GO:0034412	GO:1903046
GO:1902229	GO:0080135
GO:0046302	GO:0009056
GO:0014054	GO:0032892
GO:0001172	GO:0032774
GO:0042952	GO:0009056
GO:0045046	GO:0090150
GO:0034517	GO:0016236
GO:0046210	GO:0009056
GO:1905010	GO:0032892
GO:1903713	GO:1905039
GO:0005982	GO:0044042
GO:2000906	GO:0045913
GO:1900499	GO:0045935
GO:1901057	GO:0006596
GO:0120284	GO:0031406
GO:2001007	GO:0045912
GO:1905440	GO:1901701
GO:1900499	GO:0031331
GO:0047835	GO:0047812
GO:0046976	GO:0016279
GO:0006548	GO:0009074
GO:0004970	GO:0046943
GO:1903662	GO:0005975
GO:1904147	GO:0042221
GO:0140654	GO:0043604
GO:0036346	GO:1901701
GO:0071234	GO:1901699
GO:0036288	GO:1901698
GO:1901777	GO:0042181
GO:1901594	GO:1901698
GO:0051479	GO:0016051
GO:0072739	GO:0042221
GO:0140408	GO:0031440
GO:1901370	GO:1901698
GO:2001004	GO:0045912
GO:0010147	GO:0000272
GO:0008278	GO:0032991
GO:0052156	GO:0052553
GO:0043213	GO:0042886
GO:0045809	GO:0048584
GO:0009304	GO:0006351
GO:0006735	GO:0006734
GO:0099636	GO:0046907
GO:0030650	GO:0043603
GO:0046202	GO:0009058
GO:0061934	GO:0009889
GO:0070881	GO:0032890
GO:1901282	GO:0046394
GO:0042861	GO:0043604
GO:0090314	GO:1904951
GO:0008427	GO:0030291
GO:0031626	GO:0033218
GO:0000821	GO:0006521
GO:0097466	GO:0036503
GO:0016972	GO:0015036
GO:0004164	GO:0008276
GO:1903666	GO:2000243
GO:0006897	GO:0098657
GO:2000890	GO:1901027
GO:0070452	GO:0031325
GO:0052631	GO:0016717
GO:0022839	GO:0022834
GO:0071237	GO:1901699
GO:0016463	GO:0005385
GO:0019786	GO:0016787
GO:0097336	GO:1901698
GO:0061722	GO:0006734
GO:0060657	GO:0048638
GO:0006869	GO:0006810
GO:0035642	GO:0016274
GO:0099128	GO:1990229
GO:0015880	GO:0015931
GO:1900998	GO:0009056
GO:0051996	GO:0004659
GO:0099046	GO:0140546
GO:0009310	GO:0009056
GO:1990700	GO:0006325
GO:0015195	GO:0015101
GO:1905238	GO:1901699
GO:1901055	GO:0006595
GO:0140108	GO:0055056
GO:1901556	GO:1901698
GO:1902518	GO:1901698
GO:0042121	GO:0000271
GO:0072725	GO:1901699
GO:0090258	GO:0010639
GO:1990813	GO:1903046
GO:0038066	GO:0000165
GO:0015715	GO:0015931
GO:0045428	GO:0009889
GO:0006414	GO:0009059
GO:0034635	GO:0072337
GO:0015880	GO:0072348
GO:1905905	GO:0009653
GO:0010145	GO:0005976
GO:0070612	GO:0016274
GO:0120247	GO:0009058
GO:1901345	GO:1901700
GO:1900517	GO:0062013
GO:0030225	GO:1903131
GO:0080051	GO:0006810
GO:0072717	GO:1901699
GO:0034141	GO:1902533
GO:1903937	GO:1901698
GO:0050812	GO:0031326
GO:0010967	GO:0009889
GO:0106280	GO:0045937
GO:0043794	GO:0016725
GO:0045738	GO:0048585
GO:1901413	GO:0019219
GO:0052901	GO:0046592
GO:0042784	GO:0052170
GO:0016072	GO:0016070
GO:1902351	GO:1901698
GO:0102244	GO:0004029
GO:1900420	GO:0009895
GO:0005412	GO:0055056
GO:0009104	GO:0016042
GO:0006605	GO:0045184
GO:0106304	GO:0000271
GO:2001007	GO:0010558
GO:0032107	GO:0048583
GO:1901378	GO:0009058
GO:0010595	GO:0030335
GO:0120248	GO:0009056
GO:1900980	GO:0009889
GO:0033834	GO:0016758
GO:0046961	GO:0015078
GO:0160012	GO:0160009
GO:0043827	GO:0016426
GO:1905522	GO:0071676
GO:0034634	GO:1901682
GO:2000059	GO:0009895
GO:1900761	GO:0042180
GO:0071297	GO:1901699
GO:0014049	GO:0032892
GO:0106264	GO:0004672
GO:0016601	GO:0007264
GO:0010904	GO:0019220
GO:0050629	GO:0046992
GO:1901319	GO:0009896
GO:0140793	GO:0140789
GO:0045039	GO:0006886
GO:1900516	GO:0045912
GO:0043896	GO:0090599
GO:1903841	GO:0071243
GO:0019667	GO:0019666
GO:0061621	GO:0019677
GO:0102771	GO:0080132
GO:1900517	GO:0031325
GO:1903841	GO:1901701
GO:0030874	GO:0000785
GO:1901367	GO:1901700
GO:0070026	GO:0036094
GO:0008137	GO:0022853
GO:0006127	GO:1901661
GO:0006127	GO:0018958
GO:1901771	GO:0042181
GO:0039525	GO:0019048
GO:1990983	GO:0006446
GO:0042928	GO:0042886
GO:0072751	GO:1901701
GO:1901652	GO:0042221
GO:0015187	GO:0015101
GO:0009922	GO:0016747
GO:0070728	GO:0043169
GO:1903180	GO:0009890
GO:0070832	GO:1901160
GO:0097069	GO:1901701
GO:0015810	GO:0071705
GO:0015803	GO:0071705
GO:1901136	GO:0009056
GO:0004033	GO:0018455
GO:0042122	GO:0000272
GO:0001831	GO:0000902
GO:0072577	GO:0006915
GO:1990247	GO:0140517
GO:0005368	GO:0008514
GO:0070269	GO:0006954
GO:0006346	GO:0140719
GO:0031138	GO:2000242
GO:0035673	GO:0042887
GO:1900849	GO:0009889
GO:0043738	GO:0016645
GO:0047376	GO:0050253
GO:1903806	GO:0015695
GO:1901345	GO:1901698
GO:0015936	GO:0072521
GO:1900496	GO:0045937
GO:0006488	GO:1901137
GO:0071867	GO:1901698
GO:1900246	GO:1902533
GO:1903967	GO:1901700
GO:0040025	GO:0048513
GO:1904481	GO:1901698
GO:0033240	GO:0009893
GO:0005340	GO:0015605
GO:1903712	GO:1905039
GO:0009083	GO:0046395
GO:1901127	GO:0009058
GO:0030418	GO:0008652
GO:1903665	GO:2000242
GO:1901354	GO:1901700
GO:2000881	GO:0043470
GO:0019356	GO:0006586
GO:1990504	GO:0032253
GO:0045738	GO:0048523
GO:0031139	GO:2000243
GO:0018189	GO:0042181
GO:0008137	GO:0016655
GO:0036127	GO:0031406
GO:0046773	GO:0039604
GO:1901696	GO:0009058
GO:0046934	GO:0052742
GO:0034518	GO:0140535
GO:0046451	GO:1901568
GO:0002157	GO:1902533
GO:0043865	GO:0015101
GO:0044067	GO:0052008
GO:1903342	GO:0051053
GO:0071366	GO:1901699
GO:2000997	GO:0043470
GO:0051071	GO:0005976
GO:1901336	GO:0009058
GO:0106376	GO:0106359
GO:0010628	GO:0010557
GO:2000213	GO:0062013
GO:0044001	GO:0051701
GO:0044597	GO:0042180
GO:1905949	GO:0090281
GO:0039574	GO:0052170
GO:0019665	GO:0006113
GO:1901717	GO:0062013
GO:0033254	GO:0098796
GO:0071231	GO:1901699
GO:0030291	GO:0004860
GO:1901367	GO:1901698
GO:0071375	GO:1901701
GO:1901334	GO:0008152
GO:0034195	GO:0016052
GO:0003853	GO:0016937
GO:0072374	GO:0016712
GO:0031422	GO:0033202
GO:0098739	GO:0098657
GO:0072521	GO:0008152
GO:0061532	GO:0007269
GO:0044604	GO:0042887
GO:0016055	GO:0007166
GO:0016998	GO:0009057
GO:0015916	GO:0015748
GO:0015192	GO:0015101
GO:0080004	GO:0016705
GO:0030522	GO:0035556
GO:0140604	GO:0009058
GO:0032485	GO:0051056
GO:0034516	GO:1901698
GO:0102731	GO:0051765
GO:0009258	GO:0009397
GO:0002103	GO:0006364
GO:0051273	GO:0044042
GO:0140746	GO:0006401
GO:0070335	GO:0031406
GO:0097603	GO:0005216
GO:1904588	GO:1901699
GO:0047862	GO:0016824
GO:0005244	GO:0005216
GO:0008668	GO:0016878
GO:0035984	GO:1901699
GO:0080020	GO:0019220
GO:1901617	GO:0009058
GO:1903967	GO:1901698
GO:1903536	GO:0009891
GO:1903851	GO:0010639
GO:0030995	GO:0044248
GO:0071248	GO:0070887
GO:0034387	GO:0008483
GO:0001828	GO:0000902
GO:0036182	GO:0042180
GO:0006096	GO:0046034
GO:0044673	GO:1902494
GO:1901716	GO:0062014
GO:1901402	GO:0009892
GO:0009390	GO:0032991
GO:1901354	GO:1901698
GO:0016720	GO:0016717
GO:0042430	GO:0008152
GO:0004378	GO:0000033
GO:0006750	GO:0042398
GO:0106335	GO:0016300
GO:0090171	GO:0000902
GO:0060160	GO:0045744
GO:1900066	GO:1900421
GO:0015936	GO:0006753
GO:0052897	GO:0046592
GO:0052903	GO:0046592
GO:0062134	GO:0031328
GO:0042884	GO:0042886
GO:1990273	GO:0036260
GO:0033014	GO:0009058
GO:0015615	GO:0015149
GO:0016073	GO:0016070
GO:1900630	GO:0009058
GO:1901776	GO:0042182
GO:1901986	GO:1901698
GO:1905441	GO:1901700
GO:0015824	GO:0071705
GO:0006096	GO:0046032
GO:1905689	GO:0090218
GO:0009822	GO:0009056
GO:0034000	GO:0016837
GO:0043484	GO:0080090
GO:0061809	GO:0016799
GO:0032012	GO:0051056
GO:0060159	GO:0008277
GO:0070772	GO:0098796
GO:0006097	GO:0005975
GO:1903968	GO:1901701
GO:1904299	GO:0048523
GO:0015830	GO:0046942
GO:2000998	GO:0009895
GO:0072728	GO:0042221
GO:0034157	GO:1902533
GO:0008251	GO:0019239
GO:0016042	GO:0009056
GO:0140932	GO:0016462
GO:1900500	GO:0031329
GO:0015938	GO:0044273
GO:0044604	GO:0008514
GO:0019877	GO:0008652
GO:0036190	GO:0016712
GO:0110040	GO:0009887
GO:0040029	GO:0006338
GO:1900574	GO:0042182
GO:0006877	GO:0098771
GO:1904811	GO:0032388
GO:0009309	GO:0009058
GO:0061722	GO:0006090
GO:0071232	GO:1901701
GO:0017059	GO:0002178
GO:0120215	GO:0031328
GO:0102280	GO:0008812
GO:1903059	GO:0010556
GO:0033734	GO:0052890
GO:0110073	GO:0022604
GO:0021510	GO:0048856
GO:0032109	GO:0048584
GO:0098507	GO:0043170
GO:0010136	GO:0009056
GO:0072714	GO:1901700
GO:1904311	GO:0042221
GO:0014075	GO:1901698
GO:0005298	GO:0005343
GO:0000408	GO:1990234
GO:0070562	GO:1902531
GO:0061014	GO:0009896
GO:0044038	GO:0009059
GO:0051745	GO:0052592
GO:0061610	GO:0019637
GO:0002050	GO:0043603
GO:0080020	GO:0042762
GO:0046678	GO:1901700
GO:0071233	GO:1901701
GO:0039537	GO:0052078
GO:0015880	GO:0015748
GO:0044025	GO:0004674
GO:0006518	GO:0008152
GO:0071504	GO:1901699
GO:0039522	GO:0039657
GO:0019730	GO:0140546
GO:0072756	GO:0070887
GO:0071164	GO:0008757
GO:0042361	GO:0042182
GO:0009248	GO:0000271
GO:0097410	GO:0021895
GO:0033145	GO:1902533
GO:0042941	GO:0003333
GO:1905430	GO:1901699
GO:0042537	GO:0008152
GO:1900501	GO:0031330
GO:0036274	GO:1901698
GO:0071235	GO:1901701
GO:0052805	GO:0009056
GO:0001897	GO:0051715
GO:0061797	GO:0099095
GO:1905441	GO:1901698
GO:0071999	GO:0000272
GO:0048473	GO:0003333
GO:0008430	GO:0036094
GO:1905145	GO:1901699
